model,benchmark,problem_id,held_out_block,selected_action,selected_action_label,selector_value,full_value,random_all6_value,random_removal_value,correctness_heuristic_action,correctness_heuristic_label,correctness_heuristic_value,hindsight_action,hindsight_value,selector_fullA_action,selector_fullA_value,selector_fullB_action,selector_fullB_value,proposal_correctness
gemma,labbench,p_030b807347341f13,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_030b807347341f13,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_2d78cfa2c3423848,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_2d78cfa2c3423848,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_2d78cfa2c3423848,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_2d78cfa2c3423848,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_2d78cfa2c3423848,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_77c67b9fda15146a,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_77c67b9fda15146a,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_77c67b9fda15146a,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_77c67b9fda15146a,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_77c67b9fda15146a,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_029cdfb86a03077c,0,0,full,1.0,1.0,0.3333333333333333,0.2,1,remove_h0,0.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,labbench,p_029cdfb86a03077c,1,0,full,1.0,1.0,0.6666666666666666,0.6,1,remove_h0,0.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,labbench,p_029cdfb86a03077c,2,0,full,1.0,1.0,0.3333333333333333,0.2,1,remove_h0,0.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,labbench,p_029cdfb86a03077c,3,0,full,1.0,1.0,0.5,0.4,1,remove_h0,0.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,labbench,p_029cdfb86a03077c,4,0,full,1.0,1.0,0.16666666666666666,0.0,1,remove_h0,0.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 0, 0]"
gemma,labbench,p_54f94e08018674fb,0,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 1, 1, 0]"
gemma,labbench,p_54f94e08018674fb,1,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 1, 1, 0]"
gemma,labbench,p_54f94e08018674fb,2,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 1, 1, 0]"
gemma,labbench,p_54f94e08018674fb,3,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 1, 1, 0]"
gemma,labbench,p_54f94e08018674fb,4,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 1, 1, 0]"
gemma,labbench,p_10841ae21377d936,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_10841ae21377d936,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_10841ae21377d936,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_10841ae21377d936,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_10841ae21377d936,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_9e9e4cebc7422faf,0,0,full,1.0,1.0,0.8333333333333334,0.8,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_9e9e4cebc7422faf,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_9e9e4cebc7422faf,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_9e9e4cebc7422faf,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_9e9e4cebc7422faf,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_dd0a4d41ea3598c8,0,1,remove_h0,0.0,0.0,0.16666666666666666,0.2,1,remove_h0,0.0,5,1.0,1,0.0,1,0.0,"[0, 0, 0, 0, 0]"
gemma,labbench,p_dd0a4d41ea3598c8,1,1,remove_h0,1.0,0.0,0.16666666666666666,0.2,1,remove_h0,1.0,1,1.0,1,1.0,1,1.0,"[0, 0, 0, 0, 0]"
gemma,labbench,p_dd0a4d41ea3598c8,2,1,remove_h0,1.0,0.0,0.16666666666666666,0.2,1,remove_h0,1.0,1,1.0,1,1.0,1,1.0,"[0, 0, 0, 0, 0]"
gemma,labbench,p_dd0a4d41ea3598c8,3,1,remove_h0,1.0,0.0,0.16666666666666666,0.2,1,remove_h0,1.0,1,1.0,1,1.0,1,1.0,"[0, 0, 0, 0, 0]"
gemma,labbench,p_dd0a4d41ea3598c8,4,1,remove_h0,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,1,0.0,1,0.0,"[0, 0, 0, 0, 0]"
gemma,labbench,p_0034b4b50b70ef1e,0,0,full,1.0,1.0,1.0,1.0,4,remove_h3,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 0, 1]"
gemma,labbench,p_0034b4b50b70ef1e,1,0,full,1.0,1.0,1.0,1.0,4,remove_h3,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 0, 1]"
gemma,labbench,p_0034b4b50b70ef1e,2,0,full,1.0,1.0,1.0,1.0,4,remove_h3,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 0, 1]"
gemma,labbench,p_0034b4b50b70ef1e,3,0,full,1.0,1.0,1.0,1.0,4,remove_h3,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 0, 1]"
gemma,labbench,p_0034b4b50b70ef1e,4,0,full,1.0,1.0,1.0,1.0,4,remove_h3,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 0, 1]"
gemma,labbench,p_573522321eb6c94b,0,0,full,1.0,1.0,0.6666666666666666,0.6,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 1, 0, 0, 1]"
gemma,labbench,p_573522321eb6c94b,1,0,full,1.0,1.0,0.8333333333333334,0.8,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 1, 0, 0, 1]"
gemma,labbench,p_573522321eb6c94b,2,0,full,1.0,1.0,0.6666666666666666,0.6,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 1, 0, 0, 1]"
gemma,labbench,p_573522321eb6c94b,3,0,full,1.0,1.0,0.6666666666666666,0.6,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 1, 0, 0, 1]"
gemma,labbench,p_573522321eb6c94b,4,0,full,1.0,1.0,0.6666666666666666,0.6,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 1, 0, 0, 1]"
gemma,labbench,p_00a5505373aa087b,0,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
gemma,labbench,p_00a5505373aa087b,1,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
gemma,labbench,p_00a5505373aa087b,2,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
gemma,labbench,p_00a5505373aa087b,3,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
gemma,labbench,p_00a5505373aa087b,4,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
gemma,labbench,p_492d20c4eb34c190,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_492d20c4eb34c190,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_492d20c4eb34c190,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_492d20c4eb34c190,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_492d20c4eb34c190,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_3fb06c28885458a7,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_3fb06c28885458a7,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_3fb06c28885458a7,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_3fb06c28885458a7,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_3fb06c28885458a7,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_584c420cd9f03288,0,0,full,1.0,1.0,0.8333333333333334,0.8,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_584c420cd9f03288,1,0,full,1.0,1.0,0.8333333333333334,0.8,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_584c420cd9f03288,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_584c420cd9f03288,3,0,full,1.0,1.0,0.8333333333333334,0.8,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_584c420cd9f03288,4,0,full,1.0,1.0,0.8333333333333334,0.8,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_a9696224d5fb4ced,0,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 1, 1, 1, 1]"
gemma,labbench,p_a9696224d5fb4ced,1,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 1, 1, 1, 1]"
gemma,labbench,p_a9696224d5fb4ced,2,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 1, 1, 1, 1]"
gemma,labbench,p_a9696224d5fb4ced,3,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 1, 1, 1, 1]"
gemma,labbench,p_a9696224d5fb4ced,4,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 1, 1, 1, 1]"
gemma,labbench,p_35f461aa944f5bf6,0,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
gemma,labbench,p_35f461aa944f5bf6,1,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
gemma,labbench,p_35f461aa944f5bf6,2,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
gemma,labbench,p_35f461aa944f5bf6,3,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
gemma,labbench,p_35f461aa944f5bf6,4,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
gemma,labbench,p_4354d27f0c035f66,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_4354d27f0c035f66,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_4354d27f0c035f66,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_4354d27f0c035f66,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_4354d27f0c035f66,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_870dcf1236ad5042,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_870dcf1236ad5042,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_870dcf1236ad5042,2,0,full,1.0,1.0,0.8333333333333334,0.8,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_870dcf1236ad5042,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_870dcf1236ad5042,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_9a133a1a2c2fbaec,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_9a133a1a2c2fbaec,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_9a133a1a2c2fbaec,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_9a133a1a2c2fbaec,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_9a133a1a2c2fbaec,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_7950dce39a537551,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_7950dce39a537551,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_7950dce39a537551,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_7950dce39a537551,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_7950dce39a537551,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_1785b729ec2a6811,0,4,remove_h3,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,4,0.0,4,0.0,"[0, 0, 1, 0, 0]"
gemma,labbench,p_1785b729ec2a6811,1,4,remove_h3,1.0,0.0,0.16666666666666666,0.2,1,remove_h0,0.0,4,1.0,4,1.0,4,1.0,"[0, 0, 1, 0, 0]"
gemma,labbench,p_1785b729ec2a6811,2,4,remove_h3,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,4,0.0,4,0.0,"[0, 0, 1, 0, 0]"
gemma,labbench,p_1785b729ec2a6811,3,4,remove_h3,1.0,0.0,0.16666666666666666,0.2,1,remove_h0,0.0,4,1.0,4,1.0,4,1.0,"[0, 0, 1, 0, 0]"
gemma,labbench,p_1785b729ec2a6811,4,4,remove_h3,1.0,0.0,0.16666666666666666,0.2,1,remove_h0,0.0,4,1.0,4,1.0,4,1.0,"[0, 0, 1, 0, 0]"
gemma,labbench,p_8f4a8c4a2174ba54,0,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
gemma,labbench,p_8f4a8c4a2174ba54,1,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
gemma,labbench,p_8f4a8c4a2174ba54,2,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
gemma,labbench,p_8f4a8c4a2174ba54,3,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
gemma,labbench,p_8f4a8c4a2174ba54,4,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
gemma,labbench,p_e8762971db01d825,0,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
gemma,labbench,p_e8762971db01d825,1,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
gemma,labbench,p_e8762971db01d825,2,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
gemma,labbench,p_e8762971db01d825,3,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
gemma,labbench,p_e8762971db01d825,4,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
gemma,labbench,p_1ab7df22d679ad23,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_1ab7df22d679ad23,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_1ab7df22d679ad23,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_1ab7df22d679ad23,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_1ab7df22d679ad23,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_2e640e25c737801e,0,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
gemma,labbench,p_2e640e25c737801e,1,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
gemma,labbench,p_2e640e25c737801e,2,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
gemma,labbench,p_2e640e25c737801e,3,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
gemma,labbench,p_2e640e25c737801e,4,0,full,0.0,0.0,0.0,0.0,1,remove_h0,0.0,0,0.0,0,0.0,0,0.0,"[0, 0, 0, 0, 0]"
gemma,labbench,p_79e14ca5a4fe6681,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_79e14ca5a4fe6681,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_79e14ca5a4fe6681,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_79e14ca5a4fe6681,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_79e14ca5a4fe6681,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_c3da65447ddb72e1,0,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 1, 1]"
gemma,labbench,p_c3da65447ddb72e1,1,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 1, 1]"
gemma,labbench,p_c3da65447ddb72e1,2,0,full,1.0,1.0,0.8333333333333334,0.8,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 1, 1]"
gemma,labbench,p_c3da65447ddb72e1,3,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 1, 1]"
gemma,labbench,p_c3da65447ddb72e1,4,0,full,1.0,1.0,1.0,1.0,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 0, 1, 1]"
gemma,labbench,p_02c81dc123d86040,0,0,full,1.0,1.0,0.6666666666666666,0.6,1,remove_h0,0.0,0,1.0,0,1.0,0,1.0,"[0, 0, 1, 0, 0]"
gemma,labbench,p_02c81dc123d86040,1,0,full,1.0,1.0,0.8333333333333334,0.8,1,remove_h0,1.0,0,1.0,0,1.0,0,1.0,"[0, 0, 1, 0, 0]"
gemma,labbench,p_02c81dc123d86040,2,0,full,1.0,1.0,0.6666666666666666,0.6,1,remove_h0,0.0,0,1.0,0,1.0,0,1.0,"[0, 0, 1, 0, 0]"
gemma,labbench,p_02c81dc123d86040,3,0,full,1.0,1.0,0.6666666666666666,0.6,1,remove_h0,0.0,0,1.0,0,1.0,0,1.0,"[0, 0, 1, 0, 0]"
gemma,labbench,p_02c81dc123d86040,4,0,full,1.0,1.0,0.6666666666666666,0.6,1,remove_h0,0.0,0,1.0,0,1.0,0,1.0,"[0, 0, 1, 0, 0]"
gemma,labbench,p_12ed2868ab7920db,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_12ed2868ab7920db,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_12ed2868ab7920db,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_12ed2868ab7920db,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_12ed2868ab7920db,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_aecd725e6b9c8a69,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_aecd725e6b9c8a69,1,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_aecd725e6b9c8a69,2,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_aecd725e6b9c8a69,3,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_aecd725e6b9c8a69,4,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
gemma,labbench,p_fdacb000b8099a93,0,0,full,1.0,1.0,1.0,1.0,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 1, 0, 0]"
gemma,labbench,p_fdacb000b8099a93,1,0,full,1.0,1.0,1.0,1.0,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 1, 0, 0]"
gemma,labbench,p_fdacb000b8099a93,2,0,full,1.0,1.0,1.0,1.0,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 1, 0, 0]"
gemma,labbench,p_fdacb000b8099a93,3,0,full,1.0,1.0,1.0,1.0,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 1, 0, 0]"
gemma,labbench,p_fdacb000b8099a93,4,0,full,1.0,1.0,1.0,1.0,2,remove_h1,1.0,0,1.0,0,1.0,0,1.0,"[1, 0, 1, 0, 0]"
gemma,labbench,p_4057f437175ddd6b,0,0,full,1.0,1.0,1.0,1.0,0,full,1.0,0,1.0,0,1.0,0,1.0,"[1, 1, 1, 1, 1]"
